CLAIM,KIDSDRIV,AGE,HOMEKIDS,INCOME,HOMEOWN,MSTATUS,GENDER,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TWC,RED_CAR,CLM_BEF,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
0,0,41,0,104001,0,0,0,1,9,1,11900,4,1,0,0,1,14,1
0,0,52,0,66139,1,0,0,1,11,0,10600,4,0,0,0,0,14,1
1,0,38,0,62177,1,1,0,0,34,1,7300,4,0,1,0,0,8,1
0,0,51,0,69554,1,1,0,1,50,1,6600,1,1,0,0,1,10,0
0,0,43,1,45304,1,1,0,0,58,1,14190,1,1,0,0,1,1,1
0,0,45,0,87334,1,1,0,1,18,0,14730,11,1,0,0,1,7,1
0,0,52,0,40601,1,1,1,1,28,0,11350,1,0,0,0,0,12,1
1,0,24,0,21455,0,0,0,1,8,0,6050,18,1,1,0,1,5,1
1,0,55,0,39975,1,1,1,0,57,0,11860,6,0,0,0,0,1,1
1,0,25,1,0,0,1,1,0,52,0,17650,11,0,0,0,1,1,1
1,0,63,0,42209,0,0,0,0,22,1,16850,1,0,1,0,1,9,1
0,0,37,0,56637,1,1,0,1,34,0,10860,17,1,0,0,0,10,1
1,0,49,0,50295,1,0,0,1,38,1,10390,13,1,1,0,1,13,1
0,0,56,0,95560,1,1,0,0,80,0,5450,10,1,0,0,0,1,1
0,0,49,0,115666,0,0,1,1,17,0,14590,10,0,0,0,1,12,1
0,0,33,0,12067,0,1,1,0,19,0,3170,4,0,0,0,0,1,1
0,0,54,0,0,0,0,1,0,47,0,14530,1,0,0,0,1,1,0
0,1,44,1,126023,1,0,1,1,17,0,5900,1,0,1,0,0,13,1
1,0,36,1,53169,0,0,1,0,44,0,9610,6,0,1,0,1,1,0
0,0,29,0,38494,0,0,0,1,59,1,29190,10,1,0,0,0,8,0
1,0,32,1,6930,0,1,0,0,42,1,23660,4,1,1,0,1,8,1
0,0,51,0,40038,1,1,0,0,45,1,28460,1,1,0,0,1,1,1
0,0,49,0,73241,0,0,0,1,36,1,6400,4,1,1,0,1,15,1
0,0,48,1,138905,1,1,0,1,14,1,29980,4,1,0,0,0,13,1
0,0,56,0,29783,1,1,1,1,30,0,17990,1,0,1,0,1,2,1
1,0,37,0,86754,0,0,1,1,21,0,13880,1,0,1,1,1,13,1
1,1,37,1,66175,1,0,1,0,51,0,13240,15,0,0,0,1,1,1
0,0,56,0,80719,1,1,1,1,50,0,13730,6,0,1,1,1,13,1
0,0,73,0,1773,0,0,1,1,46,0,8980,7,0,0,0,1,14,1
1,0,48,0,11515,0,1,0,0,20,0,10230,4,0,0,0,1,1,1
0,0,48,0,12169,0,1,1,0,69,0,7520,1,0,0,0,1,8,0
0,0,33,1,86451,1,1,0,1,40,0,13450,11,0,0,0,0,9,1
0,0,54,0,95024,1,0,1,1,53,0,22930,3,0,1,0,1,12,1
0,0,25,1,55422,1,1,1,1,61,0,9540,1,0,1,0,0,1,1
0,0,42,1,21863,1,1,0,0,30,0,7890,10,1,0,1,0,1,1
1,0,55,0,38371,0,1,1,0,44,1,12820,1,0,0,0,1,9,1
0,0,43,0,46793,1,1,0,0,34,1,10340,4,1,1,0,0,1,1
0,0,48,0,0,1,0,0,1,44,1,7220,6,1,0,0,0,7,0
0,0,56,1,92145,0,1,1,0,7,0,11650,1,1,1,0,1,8,1
0,0,48,0,24212,1,1,0,0,38,0,19520,13,1,0,0,1,8,1
0,0,40,0,14848,1,1,1,0,26,0,12060,1,0,0,0,0,4,0
1,0,41,0,14129,0,1,0,0,54,0,15210,13,1,1,1,1,6,1
1,1,56,1,88858,1,1,1,1,20,0,5670,4,0,1,0,1,19,1
0,0,40,1,77388,1,1,1,1,17,0,9240,6,0,1,0,0,14,1
0,0,55,0,241408,0,0,1,1,41,0,41230,7,0,0,0,0,17,1
1,0,29,1,15958,1,0,0,0,30,0,6000,3,1,0,0,1,1,1
0,0,47,0,47331,0,0,0,1,37,0,10930,9,0,1,1,1,13,1
0,0,49,0,29998,1,1,0,0,48,0,18110,1,1,0,0,1,12,1
1,0,56,0,38338,0,1,0,0,26,0,2160,6,0,0,1,1,6,1
0,0,49,0,106541,1,0,1,1,26,1,6400,6,0,1,0,1,12,1
0,0,30,0,175172,1,0,1,1,38,0,29470,1,0,1,0,0,1,1
0,1,43,1,89534,1,1,1,1,43,0,28890,10,0,0,0,0,13,1
1,1,39,1,110251,1,1,0,1,36,1,38900,1,1,1,1,1,1,1
0,0,44,0,50747,1,0,0,1,28,1,24210,7,1,1,0,1,16,1
1,0,50,1,39861,1,1,1,1,22,0,10490,6,0,0,0,0,8,1
0,0,52,0,99034,0,0,1,1,23,0,26660,19,0,0,0,0,12,1
1,0,33,0,66604,0,0,1,1,29,0,11460,1,0,1,0,1,10,1
0,0,37,0,85208,0,0,1,1,26,0,13410,6,0,0,0,0,14,1
0,0,48,0,59232,0,0,1,1,31,0,7710,1,0,0,0,1,8,1
1,0,27,1,64412,0,0,1,0,29,1,4200,6,0,1,0,1,6,1
0,0,48,0,28012,1,1,1,0,38,0,26370,4,0,0,1,0,7,1
1,0,34,1,19742,0,1,1,0,13,1,5200,4,0,1,1,1,8,1
0,1,39,1,77044,1,1,1,0,34,0,13100,1,0,1,0,1,1,1
1,0,37,0,62010,0,0,0,1,33,1,7700,1,1,0,0,1,10,1
1,0,52,0,99963,1,1,1,0,33,1,29850,7,0,1,0,1,1,1
0,0,57,0,33707,0,0,1,0,40,0,7200,10,0,0,0,1,1,0
0,0,30,1,18447,1,1,1,0,45,0,3340,13,0,0,0,1,5,1
1,0,48,0,65240,1,0,1,0,5,1,12040,7,0,1,0,1,1,1
0,0,47,0,90305,1,1,0,1,49,0,15470,6,0,1,0,1,14,1
0,0,51,0,55657,1,1,1,1,41,0,20030,9,0,1,1,1,8,0
0,0,46,0,83277,0,0,1,1,5,0,23090,4,0,0,0,1,4,1
1,0,55,0,174355,1,1,0,1,38,1,16230,1,1,0,1,0,1,1
1,0,31,0,6249,0,0,0,0,9,1,10110,1,1,1,0,1,1,1
0,0,62,0,71961,0,0,0,1,43,0,19520,8,0,1,0,1,16,1
0,0,47,0,17097,1,1,0,0,56,0,12520,6,0,0,0,0,7,1
0,0,45,0,117309,0,0,0,1,25,0,17730,4,1,1,0,1,24,1
0,0,36,1,16212,1,1,1,0,29,0,5100,3,0,0,0,0,1,1
0,0,46,0,99087,1,0,1,1,28,0,6100,10,0,0,0,1,8,0
0,0,36,0,32905,0,0,0,0,30,1,5100,4,1,1,0,1,8,0
0,1,45,1,78061,0,0,1,1,43,0,13810,1,0,1,0,1,14,0
1,0,40,1,72640,0,0,1,1,17,0,14330,1,0,0,0,0,14,1
1,1,40,1,137394,0,0,1,1,6,0,21690,6,0,1,0,1,18,1
0,0,60,0,50279,1,1,1,1,5,0,12530,4,0,1,0,1,12,1
0,0,28,1,4087,0,0,1,0,26,0,6350,9,0,0,0,0,1,1
0,0,47,0,64545,1,0,0,1,31,1,22620,6,1,0,0,1,14,0
0,0,33,1,70408,1,1,1,1,31,1,11840,4,0,0,0,1,9,1
0,0,47,0,12765,0,0,1,0,71,0,11820,1,0,1,0,1,7,0
1,1,36,1,34503,1,1,0,0,16,1,23790,11,1,1,1,0,1,1
0,0,59,1,61833,1,1,1,1,46,0,13580,1,0,1,1,0,17,1
0,0,38,0,50688,1,1,1,0,33,0,9590,7,0,1,0,1,3,1
0,0,56,0,48414,0,0,0,1,44,0,18120,10,1,1,0,0,13,1
0,0,43,0,122306,0,0,0,1,16,0,5800,1,0,0,0,1,16,1
0,0,43,0,11500,0,1,0,0,30,1,13640,11,1,0,0,0,11,0
0,0,46,0,66067,1,1,1,1,35,0,9660,1,0,1,0,0,10,1
0,0,36,0,149140,1,0,0,1,43,1,34700,7,0,1,0,1,13,1
0,0,53,0,123265,1,1,0,1,5,0,15910,1,1,0,0,0,19,1
0,0,30,1,22780,1,1,1,0,8,0,9930,16,0,1,0,1,8,1
1,0,42,0,24076,0,0,0,0,43,0,8110,1,1,1,1,1,6,1
0,0,51,0,109179,1,0,0,1,23,0,17520,4,0,1,0,1,17,1
0,0,40,0,60157,1,0,0,0,28,0,15600,1,1,1,1,1,6,1
0,0,35,0,30782,0,0,0,0,40,0,8840,4,1,0,1,0,12,1
1,0,47,0,0,0,1,0,1,30,1,6200,1,0,0,0,1,9,1
0,0,44,1,72811,1,1,0,0,47,1,18580,7,0,0,0,0,1,0
0,1,42,1,55805,1,1,0,0,47,1,11530,1,0,0,0,1,8,0
0,0,54,1,10838,0,0,1,1,37,0,22280,1,0,1,0,0,8,0
0,0,49,0,1573,1,1,0,0,49,1,6560,1,0,0,0,1,5,1
1,1,39,1,72695,0,1,1,1,53,0,5400,1,0,1,0,1,20,1
0,0,50,0,0,0,0,1,1,48,0,6500,1,0,0,0,0,17,0
0,0,49,0,156753,0,0,1,1,38,0,6670,16,0,1,1,1,14,1
0,0,48,0,70210,1,1,0,0,38,1,11450,6,0,0,0,0,8,1
0,0,55,0,98789,1,1,1,1,5,0,11430,4,0,1,0,1,10,1
0,0,47,0,185671,0,0,0,1,9,1,36260,6,1,1,0,1,13,1
0,0,48,0,140390,0,0,0,1,18,0,32140,1,1,0,0,0,21,1
0,0,58,0,42485,1,1,0,0,57,1,25530,1,1,0,0,0,1,0
0,0,57,0,50397,0,0,0,1,29,0,12950,4,1,0,0,1,12,1
0,0,34,1,0,0,1,1,0,38,0,22090,19,0,0,0,0,6,0
0,0,58,0,41696,1,1,0,0,36,0,19480,13,1,0,0,1,1,1
1,0,27,1,44208,0,0,1,0,33,0,8620,1,0,1,0,1,9,1
0,1,39,1,121626,1,0,1,1,20,0,17560,6,0,0,0,1,11,1
1,1,43,1,39564,1,1,0,0,30,1,33110,1,1,1,0,0,4,1
1,0,42,0,44614,1,1,1,0,64,0,11780,1,0,0,1,1,11,1
0,1,45,1,40390,1,1,0,0,39,0,7970,6,0,1,1,1,6,1
0,0,54,0,50457,1,1,0,1,22,1,40900,1,1,1,0,1,11,1
0,0,43,0,196974,1,1,0,1,30,1,28610,13,1,0,0,1,12,1
1,0,39,0,52586,1,0,0,0,38,0,8330,1,1,0,0,0,7,1
1,0,57,0,113403,1,0,0,1,52,1,24370,6,0,1,0,0,11,1
1,0,29,1,24464,1,1,0,0,17,1,6850,7,1,1,1,1,7,1
0,1,42,1,62386,1,1,0,1,5,1,18840,7,0,1,0,1,9,1
0,0,45,0,139239,1,0,0,1,33,0,19920,6,0,0,0,0,11,0
0,0,53,0,75184,1,1,1,1,11,1,25540,1,0,1,0,1,10,1
1,0,48,0,151979,1,0,1,1,25,1,38290,3,0,1,1,1,18,1
1,0,24,1,55492,0,0,1,0,16,1,22330,1,1,0,0,1,1,1
1,1,63,1,38111,1,1,1,1,28,0,15700,13,0,0,1,1,19,1
0,0,42,1,63030,1,1,1,0,78,1,38870,1,0,0,0,0,7,0
0,0,41,0,0,1,0,1,0,44,0,1500,6,0,0,0,1,5,0
1,0,55,0,62924,1,0,0,1,39,1,9310,1,1,0,0,0,14,1
0,1,49,0,105646,1,1,0,0,41,0,6000,4,1,0,0,1,6,0
0,1,41,1,79190,1,1,1,0,30,0,13520,1,0,1,0,1,1,1
0,0,46,0,95640,1,0,0,1,5,1,24860,6,1,1,0,1,13,1
0,0,40,0,214804,1,1,0,1,16,1,29600,1,1,0,0,0,5,1
0,0,40,0,306277,0,0,1,1,21,0,19520,4,0,0,1,1,19,1
0,0,39,0,16149,0,0,1,0,44,0,7010,1,0,0,0,0,6,0
1,0,53,0,64993,1,1,0,0,45,0,13540,4,0,1,0,1,1,1
0,0,58,0,38435,1,1,1,0,17,0,7960,4,0,1,0,1,1,1
0,0,41,0,36807,0,0,0,0,27,1,9280,6,0,0,1,0,1,0
1,0,30,1,13186,0,0,1,0,40,0,5820,7,0,0,1,1,8,1
0,0,37,0,117782,1,1,0,1,21,0,19440,1,1,0,0,0,16,1
0,0,30,1,103881,1,1,0,1,33,1,14890,1,0,0,0,1,9,0
0,0,47,0,33046,1,1,0,0,51,0,15940,10,1,1,1,1,1,1
1,0,44,1,48525,1,1,1,0,42,0,10750,1,0,1,0,1,8,1
0,0,52,0,32967,0,0,0,1,20,0,6700,4,1,1,0,1,14,1
0,0,58,0,53526,1,1,1,0,30,1,13040,1,0,1,0,1,5,0
0,0,36,1,77925,1,1,1,1,44,0,19790,6,0,0,0,0,18,1
0,0,46,0,59244,1,0,0,0,35,1,12020,1,1,1,0,1,6,1
0,1,42,1,34560,1,1,0,0,36,1,10830,1,1,0,0,0,7,1
0,0,39,1,47424,0,0,0,0,37,1,24120,1,1,1,0,1,5,0
0,0,52,0,30149,0,1,0,0,25,1,9710,7,0,1,0,1,1,1
0,0,49,0,62580,1,1,1,0,16,1,12660,6,0,0,0,0,5,0
0,0,34,1,49923,1,1,0,0,5,1,34700,11,1,0,0,0,6,0
0,0,53,0,70371,1,1,1,1,17,0,14690,13,0,0,1,0,14,1
1,0,25,1,35714,0,0,0,0,28,0,18850,7,0,0,0,1,1,1
0,0,44,1,99555,1,1,1,1,31,0,26420,3,0,0,1,0,5,1
0,0,38,1,35183,0,0,1,0,21,0,16370,10,0,0,0,0,1,1
1,1,38,1,3151,1,1,0,0,39,1,5620,1,0,0,1,0,1,1
0,0,42,0,45375,0,0,1,0,36,1,24500,1,0,0,0,0,10,0
0,0,34,0,8903,0,0,1,0,28,0,20070,3,0,0,0,0,8,1
1,0,38,1,40542,0,0,1,0,26,0,6210,4,0,1,1,0,8,1
0,0,33,1,60049,1,1,1,1,5,0,25300,8,0,1,0,1,7,1
0,0,56,0,70341,1,1,0,1,26,1,34170,10,1,0,0,0,15,1
0,0,49,0,44767,0,0,1,0,5,0,10880,4,0,0,1,0,10,1
0,0,34,1,37543,1,1,1,0,35,0,19020,13,0,0,1,0,7,1
0,0,32,1,17453,1,1,0,0,34,0,13250,1,1,1,1,0,1,1
0,0,45,0,22335,0,0,0,0,30,1,12100,6,1,1,0,1,5,1
0,0,45,0,37405,1,1,0,0,23,1,19260,1,0,1,0,1,5,1
0,0,41,1,16680,0,0,1,0,7,0,7270,1,0,0,0,0,6,1
0,0,56,0,30010,1,1,0,0,56,0,14430,7,0,1,0,1,6,1
1,0,49,0,0,0,0,1,1,28,0,28620,1,0,0,0,1,12,1
0,0,40,0,27071,1,0,1,0,11,0,8210,7,0,0,0,0,1,1
1,0,54,0,41345,1,1,0,0,35,1,15870,1,0,1,0,1,1,1
0,0,47,0,76663,1,1,0,1,52,1,26410,13,0,0,1,0,13,1
0,0,34,1,408,0,0,0,0,9,1,4940,6,0,0,0,0,8,1
0,0,41,0,104436,1,1,1,1,5,0,16040,3,0,0,1,1,9,1
0,0,56,0,111702,0,0,1,1,18,0,13600,4,0,0,1,0,17,1
0,0,41,1,92259,1,1,0,1,16,0,17050,1,1,0,0,1,14,1
0,0,30,1,2519,0,1,0,0,52,1,30810,6,1,1,0,1,9,1
0,0,44,0,88371,0,0,0,0,11,0,16550,1,1,1,0,1,13,1
1,0,48,0,34449,1,1,0,0,47,0,1500,1,1,0,0,1,1,1
0,0,46,0,82037,1,0,1,1,57,0,12010,6,0,0,0,0,17,1
0,0,42,0,80623,0,0,0,1,72,0,13760,6,0,1,0,0,16,1
1,0,36,0,22362,1,0,1,0,34,0,9200,1,0,1,0,1,1,1
0,0,50,0,111354,1,1,0,1,40,1,24550,1,0,1,1,1,20,1
0,0,45,0,0,1,1,1,0,31,0,6000,9,0,0,0,1,7,1
0,0,34,1,2785,0,1,1,0,24,1,1780,1,0,1,0,1,3,1
0,0,57,0,27145,1,1,1,0,29,0,7200,10,0,0,1,0,5,1
1,0,51,0,44977,0,1,0,0,41,1,6000,10,1,1,0,1,1,1
0,0,56,0,93802,1,1,0,1,44,0,16300,6,0,0,0,0,7,1
0,0,56,0,169761,1,1,0,1,26,1,26330,13,0,1,0,0,10,1
0,0,56,0,108027,0,0,1,1,14,0,15000,6,0,0,0,1,15,1
0,1,42,1,0,1,1,0,0,10,0,19590,13,0,0,0,1,1,1
0,0,28,1,35450,1,1,1,0,53,0,18260,6,0,1,0,1,1,1
0,0,26,1,117984,0,0,1,1,65,1,26330,3,0,1,0,1,8,1
0,0,33,1,91434,1,0,1,1,8,1,14460,1,0,1,0,1,9,1
0,0,49,0,102664,1,1,0,1,47,1,33870,1,1,0,0,1,7,1
0,1,41,1,188472,1,1,0,1,12,0,15430,1,0,0,0,0,20,1
0,0,41,1,12285,0,1,0,0,47,0,18800,1,1,0,1,0,1,0
0,0,51,0,118821,1,1,0,1,28,0,12880,4,0,0,0,1,10,1
0,0,40,0,70381,1,1,1,1,24,0,13790,1,0,0,1,1,14,1
0,0,48,0,105516,0,1,0,0,9,1,12050,3,0,1,0,0,1,1
0,0,38,0,60026,0,0,1,1,23,0,11300,10,0,1,0,1,11,1
0,0,62,0,69909,1,0,0,1,58,0,18060,6,1,0,1,0,8,1
0,0,46,0,24342,1,1,1,0,5,1,30300,1,0,1,0,0,9,1
0,0,41,0,45135,0,0,1,1,65,1,10110,5,0,0,0,0,13,0
0,0,48,0,4183,0,1,0,0,44,0,6720,13,1,1,0,1,6,1
0,0,61,0,31716,1,1,0,0,53,0,20040,13,1,0,0,0,8,1
0,0,48,0,97829,1,1,1,1,29,1,18940,3,0,0,0,1,1,1
0,0,59,0,19661,1,1,1,1,38,0,11550,6,0,1,0,1,10,1
0,0,52,0,74468,0,1,1,1,20,0,26470,7,0,0,1,0,16,1
0,0,40,0,57160,1,1,0,1,18,0,17930,18,1,0,1,0,13,1
0,0,40,0,35910,1,1,1,1,25,0,9090,1,0,1,0,1,18,1
0,0,47,0,8778,1,0,0,0,5,0,22410,1,0,0,0,1,7,0
0,0,38,1,1729,0,0,0,0,35,1,19340,1,0,0,0,0,1,0
0,0,65,0,68304,1,1,0,1,39,0,28440,4,1,0,0,1,11,1
0,0,39,0,77914,1,1,0,1,24,0,13190,11,1,0,1,0,11,1
1,1,46,0,54216,0,0,0,1,15,1,10410,6,1,0,0,1,19,1
0,0,52,1,31519,0,0,0,0,33,0,9850,6,1,0,0,1,1,0
1,0,31,1,41196,1,1,1,0,39,1,26220,4,0,1,0,1,1,1
1,0,54,0,73830,1,1,1,1,43,0,16710,10,0,1,0,0,16,1
0,0,34,1,38362,0,1,1,0,28,0,5340,13,0,0,0,0,1,1
0,0,63,0,73358,1,1,0,1,28,0,8840,6,0,0,0,1,22,1
0,0,50,0,101130,1,1,1,1,36,0,16610,1,0,0,0,0,10,1
0,0,53,0,48792,0,0,1,1,48,0,18510,6,0,0,0,1,8,1
0,0,37,0,58694,1,1,1,0,20,0,14750,1,0,0,0,0,9,1
0,0,45,0,57365,1,0,0,1,17,1,17160,3,1,0,0,0,1,1
0,1,43,1,155446,0,0,1,1,8,0,21340,6,0,0,1,0,15,1
0,0,50,0,176648,1,1,0,1,28,1,33130,6,0,0,0,1,8,1
0,0,46,0,102271,1,0,0,1,5,0,16330,1,1,0,1,1,22,1
1,0,60,0,3103,1,1,1,0,34,0,14560,1,0,1,1,1,9,1
1,0,26,1,157649,1,1,0,1,35,0,4100,7,1,1,0,1,17,1
0,0,38,1,136645,0,0,1,1,56,0,23710,1,0,0,0,0,10,1
0,0,44,1,64586,1,1,0,1,24,0,11180,10,1,0,0,0,1,1
1,0,52,0,0,1,1,1,0,22,0,1500,1,0,1,0,0,5,1
0,0,33,1,58086,1,1,1,1,13,0,10820,1,0,0,0,0,13,1
0,0,41,0,38601,1,1,0,0,17,0,14130,6,1,0,0,0,7,1
1,0,50,0,0,0,1,1,0,27,0,1500,1,0,1,0,1,7,1
0,0,44,0,51279,1,1,0,0,52,0,21400,4,1,0,0,0,1,1
1,0,25,1,0,1,1,1,0,17,0,17350,6,0,1,0,1,5,1
1,0,47,0,54841,1,1,1,0,40,1,17650,3,0,0,0,1,1,1
1,0,46,0,39393,1,0,0,1,8,1,10040,11,1,0,1,0,7,1
0,0,29,1,51529,1,1,1,1,30,0,9550,3,0,1,0,1,13,1
0,0,43,1,17026,1,1,0,0,27,1,7500,1,0,1,0,0,5,1
0,0,40,1,75978,1,0,1,1,67,0,30080,6,0,0,1,1,14,1
0,0,39,0,115182,1,1,0,0,25,1,5400,1,0,0,0,1,5,1
0,0,42,0,48834,1,1,0,0,37,0,12720,14,1,0,0,0,1,0
0,0,47,0,171348,1,1,1,1,50,1,37170,6,0,0,0,1,15,0
0,0,40,1,3169,0,0,1,0,44,1,5820,9,0,1,0,1,7,1
0,1,39,1,30993,0,1,0,0,34,1,13940,3,1,1,0,1,9,1
0,0,48,0,39213,1,1,0,0,18,1,23340,13,0,1,0,0,1,1
0,0,40,0,32060,0,0,1,0,57,0,8710,10,0,0,0,0,1,0
0,0,43,1,46168,1,1,1,1,48,1,10420,1,0,1,0,0,12,1
0,0,39,0,0,1,0,1,1,103,0,5400,1,0,0,0,0,13,0
0,0,34,1,28088,1,1,1,0,46,0,14420,6,0,0,0,1,1,0
0,0,55,0,207044,1,0,1,1,30,0,22620,1,0,0,1,1,16,1
1,0,50,0,0,1,1,1,1,27,0,2590,1,0,1,0,1,9,1
0,0,50,0,46680,1,1,0,0,20,1,18440,6,0,0,0,1,1,0
0,0,66,0,61473,1,1,0,1,33,0,24100,4,1,0,0,0,9,1
0,1,40,1,71281,1,1,0,1,43,1,11180,1,0,0,0,1,9,0
0,0,45,0,41492,1,1,1,0,27,0,17670,10,0,0,0,0,8,0
0,0,46,0,142852,1,0,0,1,15,0,26090,1,1,1,0,1,9,1
1,1,57,1,193618,1,1,1,1,53,0,41440,1,0,1,0,1,13,1
0,0,48,0,35343,1,1,0,0,8,1,13520,7,1,0,0,1,1,1
1,1,46,0,34208,1,1,0,0,35,1,9090,3,0,1,0,1,1,0
0,0,37,1,80576,1,0,0,1,35,1,11140,9,1,0,0,0,9,0
0,0,52,0,45180,1,1,0,1,39,0,11220,8,0,0,0,0,14,1
0,0,43,1,220895,1,1,0,1,33,1,34800,1,0,0,0,1,12,1
0,0,30,1,118112,1,1,1,1,58,1,21550,14,0,0,0,1,12,1
0,0,49,0,54691,1,0,1,1,73,1,30780,15,0,1,0,1,16,1
0,0,56,0,134448,0,1,1,1,37,0,28300,6,0,0,0,0,7,1
1,0,30,1,39710,1,1,0,0,32,1,21920,4,0,0,0,0,10,1
0,0,43,0,68044,0,0,0,1,8,1,31080,4,1,0,0,1,13,1
0,0,49,0,32514,1,1,0,0,38,0,15930,1,1,1,0,1,8,1
0,0,36,0,17884,1,1,0,0,37,0,9360,7,0,0,0,0,1,0
0,0,52,0,52223,1,1,0,0,42,1,16540,10,0,0,0,1,10,0
0,0,48,0,309628,0,0,0,1,33,1,6300,1,1,1,0,1,13,1
0,0,46,0,109084,1,0,1,1,31,0,30930,1,0,0,1,1,11,1
0,0,52,0,56626,1,1,0,1,62,1,21920,3,0,0,0,0,1,1
0,0,63,0,47276,1,1,0,1,66,0,20370,1,1,1,0,1,5,1
0,0,51,0,103374,1,1,0,1,47,1,12040,17,0,1,0,0,16,1
0,0,56,0,70341,1,1,0,1,26,1,69740,1,1,0,0,0,15,1
0,0,39,1,26737,1,1,0,0,22,0,15340,1,1,0,0,1,6,0
0,0,40,0,38589,1,0,0,0,17,1,30570,6,1,1,0,1,1,1
0,0,45,1,136408,0,0,1,1,26,1,39900,6,0,0,0,1,17,1
0,0,47,0,150684,1,0,1,0,28,1,28890,6,0,0,0,1,7,1
0,0,38,0,26917,1,1,1,0,18,1,12660,1,0,0,0,1,5,1
0,0,39,1,34623,1,1,0,0,18,0,4960,10,1,0,0,1,1,1
0,0,53,0,42478,1,1,1,1,17,1,27060,6,0,1,1,1,11,1
0,0,48,0,57906,1,1,0,0,39,1,12090,6,1,0,0,1,1,0
0,0,56,0,143904,1,1,0,1,21,1,25100,1,1,0,0,0,20,1
1,0,47,0,48696,1,0,1,1,46,0,15390,4,0,1,1,1,-3,1
1,1,45,1,111268,1,1,1,1,46,0,21680,4,0,1,1,1,10,1
0,1,39,1,13317,1,1,0,0,39,0,9160,7,1,0,0,1,1,1
0,0,57,0,113038,1,1,0,0,5,1,18970,1,1,0,0,1,5,1
0,0,39,1,70153,1,0,1,1,13,0,30840,1,0,0,0,0,14,1
0,0,52,0,87751,1,1,1,1,19,0,18760,4,0,0,0,1,17,1
1,0,28,1,43910,1,1,0,0,35,1,27240,1,0,1,0,0,7,1
0,0,53,0,44235,0,0,0,1,19,0,5920,4,1,0,0,0,17,1
0,0,37,0,43711,0,0,0,0,8,1,24660,7,1,1,0,1,10,1
0,0,40,0,37076,0,0,1,0,42,0,31430,7,0,0,0,1,1,0
0,0,48,0,53628,1,1,0,0,5,0,13060,9,0,0,0,0,7,1
1,0,37,1,16829,1,1,0,0,30,1,23830,3,0,0,1,0,1,1
0,0,56,0,0,1,1,1,0,43,0,9540,1,0,0,0,1,1,0
0,0,56,0,65291,1,1,0,1,40,0,8030,4,1,0,0,1,12,1
0,0,45,1,29805,1,1,0,0,23,0,16080,6,1,1,0,1,1,1
0,0,66,0,72781,1,1,0,1,41,0,31770,1,1,1,0,1,1,1
1,1,37,1,77,1,1,1,0,24,0,8620,1,0,1,0,1,1,1
0,1,37,1,58571,0,0,0,1,29,1,7360,1,0,0,0,1,13,1
0,0,43,1,164733,0,0,1,1,19,0,26070,4,0,0,0,0,13,1
0,0,48,0,45371,1,0,0,1,42,0,10840,6,0,0,0,0,6,0
0,0,41,0,84766,1,1,0,1,29,1,30840,1,1,1,0,1,18,0
1,0,58,0,56858,1,0,0,1,17,1,17480,4,0,0,0,1,1,0
0,0,52,0,106942,0,0,1,1,30,0,17390,10,0,0,0,1,15,0
0,0,44,0,91668,1,1,1,0,21,0,15960,6,0,0,0,1,8,1
0,1,41,1,39320,0,0,0,0,34,1,22670,1,0,0,0,0,1,1
0,0,38,0,33489,1,1,1,0,19,1,24910,1,0,1,0,0,1,1
1,1,44,1,18154,1,1,0,0,77,0,8330,6,1,1,0,1,1,1
0,0,29,1,0,0,0,1,0,24,0,7180,7,0,1,0,1,7,1
0,0,34,1,30337,0,1,1,0,45,0,7930,1,0,0,0,0,8,1
1,0,27,1,17686,1,1,1,0,60,0,10050,10,0,1,0,0,1,1
1,0,47,0,61214,1,1,0,1,53,1,18180,7,1,1,0,0,7,1
0,0,42,0,38944,1,1,1,0,36,0,12580,1,0,0,0,0,7,1
0,0,49,0,65659,0,0,0,1,40,0,12880,1,0,1,0,1,13,1
0,0,52,0,229365,1,1,0,1,25,0,33810,1,1,0,0,1,16,1
0,1,47,0,30835,1,1,0,0,15,0,6000,1,0,0,0,1,1,1
0,0,48,0,88661,1,1,0,1,17,1,20730,3,1,0,0,1,5,1
1,0,44,0,79664,0,0,1,1,25,0,6220,4,0,0,0,1,1,1
0,0,33,0,79726,1,1,1,1,63,0,18960,1,0,1,1,1,11,1
0,1,36,1,84097,1,1,1,1,17,1,14400,3,0,1,0,1,7,1
0,0,45,0,278656,0,0,0,1,32,0,31310,7,1,0,0,0,16,1
0,1,44,1,40819,1,1,1,0,15,1,9980,4,0,0,0,0,12,1
0,1,38,1,40342,1,1,1,1,5,0,19940,16,0,0,0,0,14,0
0,0,46,0,33870,1,1,0,0,38,1,10220,6,1,1,0,0,1,1
0,0,34,0,102728,1,0,0,1,22,0,5980,4,1,1,0,1,7,1
0,0,51,0,66587,1,0,1,1,31,0,27240,10,0,0,0,0,10,1
0,0,59,0,71226,1,1,0,1,10,0,13490,1,1,1,0,1,11,1
0,0,36,0,19443,0,0,0,0,36,1,10660,10,0,0,0,0,1,1
0,0,29,1,58773,1,1,0,0,36,0,10730,1,1,0,0,0,1,1
0,0,51,0,53264,0,0,1,1,9,0,18500,4,0,1,0,1,5,1
0,0,54,0,73561,1,1,1,1,33,0,14260,15,0,0,0,1,13,1
